;Ementa;Currículo;Disciplina;Turma;Nome da Disciplina;Horas  Aula;Vagas  Ofertadas;Vagas  Ocupadas;Alunos  Especiais;Saldo  Vagas;Pedidos  sem vaga;Horários;Professor;HorasAula;VagasOfertadas;VagasOcupadas;AlunosEspeciais;SaldoVagas;Pedidossem vaga
130;;;AQI5220;05234;Estágio Supervisionado I*ENGENHARIA DE AQUICULTURA;;;;;;;;Vinicius Ronzani Cerqueira;108.0;25.0;19.0;0.0;6;
131;;;AQI5223;07234;Melhoramento Genético para Aquicultura*ENGENHARIA DE AQUICULTURA;;;;;;;3.0910-3 / CCA-AQI102;Claudio Manoel Rodrigues de Melo;54.0;20.0;20.0;0.0;LOTADA;
132;;;AQI5225;07234;Piscicultura Marinha*ENGENHARIA DE AQUICULTURA;;;;;;;6.0910-3 / CCA-AQI102;Vinicius Ronzani Cerqueira;54.0;20.0;10.0;0.0;10;
133;;;AQI5230;07234;Engenharia de Sistemas para Aquicultura[Cancelada]*ENGENHARIA DE AQUICULTURA;;;;;;;;Professor Não Informado;54.0;0.0;0.0;0.0;LOTADA;
134;;;AQI5231;09234;Elaboração de Projetos de Aquicultura*ENGENHARIA DE AQUICULTURA;;;;;;;6.0910-3 / CCA-AQI207;Gilberto José Pereira Onofre de Andrade;54.0;23.0;8.0;0.0;15;
135;;;AQI5235;08234;Legislação da Aquicultura*ENGENHARIA DE AQUICULTURA;;;;;;;2.1620-2 / CCA-AQI207;Anita Rademaker Valenca;36.0;20.0;10.0;0.0;10;
136;;;AQI5240;10234;Estágio Supervisionado de Engenharia de Aquicultura*ENGENHARIA DE AQUICULTURA;;;;;;;;Vinicius Ronzani Cerqueira;360.0;20.0;6.0;0.0;14;
137;;;AQI5303;09234;Cultivo de Macroalgas*ENGENHARIA DE AQUICULTURA;;;;;;;6.0730-2 / CCA-AQI102;Leila Hayashi;36.0;20.0;10.0;0.0;10;
138;;;AQI5305;08234;Cultivo de Alimento Vivo*ENGENHARIA DE AQUICULTURA;;;;;;;5.1330-2 / CCA-AQI102;Vinicius Ronzani Cerqueira;36.0;20.0;8.0;0.0;12;
139;;;AQI5306;08234;Reprodução de Peixes[Cancelada]*ENGENHARIA DE AQUICULTURA;;;;;;;;Professor Não Informado;36.0;0.0;0.0;0.0;LOTADA;
140;;;AQI5308;07234;Cultivo de Peixes Salmonídeos*ENGENHARIA DE AQUICULTURA;;;;;;;2.1330-2 / CCA-AQI101;Monica Yumi Tsuzuki;36.0;20.0;4.0;0.0;16;
141;;;AQI5315;06234;Experimentação em Aquicultura*ENGENHARIA DE AQUICULTURA;;;;;;;5.1510-3 / CCA-AQI103;Alex Pires de Oliveira Nuner;54.0;20.0;16.0;0.0;4;
142;;;AQI5316;07234;Instalações e Construções para Aquicultura*ENGENHARIA DE AQUICULTURA;;;;;;;2.0730-2 / CCA-AQI2076.0730-2 / CCA-AQI207;Edemar Roberto AndreattaKatt Regina Lapa;72.0;23.0;14.0;0.0;9;
143;;;AQI5320;03234;Materiais e Apetrechos para Aquicultura*ENGENHARIA DE AQUICULTURA;;;;;;;2.0820-2 / CCA-AQI104;Marcos Caivano Pedroso de Albuquerque;36.0;39.0;39.0;0.0;LOTADA;9.0
144;;;AQI5327;08234;Cultivo de Organismos Aquáticos Ornamentais*ENGENHARIA DE AQUICULTURA;;;;;;;4.1330-4 / CCA-AQI207;Anita Rademaker Valenca;72.0;20.0;16.0;0.0;4;
145;;;AQI5330;06234;Prática de Extensão*ENGENHARIA DE AQUICULTURA;;;;;;;;Gilberto José Pereira Onofre de Andrade;54.0;20.0;6.0;0.0;14;
146;;;AQI5335;06234;Prática de Pesquisa*ENGENHARIA DE AQUICULTURA;;;;;;;;José Luiz Pedreira Mouriño;54.0;20.0;5.0;0.0;15;
147;;;AQI5336;08234;Monitoria*ENGENHARIA DE AQUICULTURA;;;;;;;;Roberto Bianchini Derner;54.0;20.0;2.0;0.0;18;
148;;;AQI5340;06234;Patologia de Organismos Aquáticos I*ENGENHARIA DE AQUICULTURA;;;;;;;2.1510-3 / CCA-AQI103;José Luiz Pedreira Mouriño;54.0;20.0;15.0;0.0;5;
149;;;AQI5341;08234;Patologia de Organismos Aquáticos II*ENGENHARIA DE AQUICULTURA;;;;;;;2.1330-3 / CCA-AQI207;Mauricio Laterça Martins;54.0;20.0;14.0;0.0;6;
150;;;AQI5342;09234;Empreendedorismo na Aquicultura*ENGENHARIA DE AQUICULTURA;;;;;;;5.0730-2 / CCA-AQI102;Gilberto José Pereira Onofre de Andrade;36.0;20.0;17.0;0.0;3;
151;;;AQI5343;09234;Impactos, Manejos e Usos Múltiplos de Reservatórios*ENGENHARIA DE AQUICULTURA;;;;;;;4.0910-3 / CCA-AQI207;Alex Pires de Oliveira Nuner;54.0;20.0;6.0;0.0;14;
152;;;AQI5344;09234;Sistemas de Recirculação em Aquicultura*ENGENHARIA DE AQUICULTURA;;;;;;;3.0910-3 / CCA-AQI207;Katt Regina Lapa;54.0;20.0;8.0;0.0;12;
153;;;AQI5345;07234;Tratamento de Efluentes de Aquicultura*ENGENHARIA DE AQUICULTURA;;;;;;;2.0910-3 / CCA-AQI207;Katt Regina Lapa;54.0;20.0;14.0;0.0;6;
154;;;AQI5350;09234;Introdução ao Trabalho de Conclusão do Curso (TCC)*ENGENHARIA DE AQUICULTURA;;;;;;;4.0730-2 / CCA-AQI207;Vinicius Ronzani Cerqueira;36.0;20.0;15.0;0.0;5;
155;;;AQI5351;10234;Trabalho de Conclusão de Curso de Engenharia de Aquicultura (TCC)*ENGENHARIA DE AQUICULTURA;;;;;;;;Vinicius Ronzani Cerqueira;180.0;20.0;8.0;0.0;12;
156;;;AQI5430;10234;Vivência em Carcinocultura*ENGENHARIA DE AQUICULTURA;;;;;;;4.0820-4 / CCA-LCM;Walter Quadros Seiffert;72.0;8.0;5.0;0.0;3;
157;;;AQI5431;10234;Vivência em Cultivo de Moluscos[Reservada Curso]*ENGENHARIA DE AQUICULTURA;;;;;;;3.0820-4 / CCA-GERAL;Marcos Caivano Pedroso de AlbuquerqueAime Rachel Magenta Magalhaes;72.0;8.0;7.0;0.0;1;
158;;;AQI5432;10234;Vivência em Piscicultura Marinha[Reservada Curso]*ENGENHARIA DE AQUICULTURA;;;;;;;5.0820-4 / AUX-ALOCAR;Monica Yumi TsuzukiVinicius Ronzani Cerqueira;72.0;8.0;8.0;0.0;LOTADA;1.0
159;;;AQI5433;10234;Vivência em Piscicultura Continental[Reservada Curso]*ENGENHARIA DE AQUICULTURA;;;;;;;2.1330-4 / AUX-ALOCAR;Alex Pires de Oliveira Nuner;72.0;8.0;5.0;0.0;3;
160;;;AQI5434;10234;Vivência em Patologia Aquícola[Cancelada]*ENGENHARIA DE AQUICULTURA;;;;;;;5.1330-4 / AUX-ALOCAR;Mauricio Laterça Martins;72.0;0.0;0.0;0.0;LOTADA;
161;;;AQI5435;10234;Vivência em Algocultura[Reservada Curso]*ENGENHARIA DE AQUICULTURA;;;;;;;3.1330-4 / CCA-LAB04;Roberto Bianchini DernerLeila Hayashi;72.0;8.0;4.0;0.0;4;
162;;;AQI5436;10234;Vivência em Nutrição[Cancelada]*ENGENHARIA DE AQUICULTURA;;;;;;;;Professor Não Informado;72.0;0.0;0.0;0.0;LOTADA;
163;;;AQI5911;10234;Programa de Intercâmbio I*ENGENHARIA DE AQUICULTURA;;;;;;;;Vinicius Ronzani Cerqueira;0.0;5.0;0.0;0.0;5;
164;;;AQI5912;10234;Programa de Intercâmbio II*ENGENHARIA DE AQUICULTURA;;;;;;;;Vinicius Ronzani Cerqueira;0.0;5.0;0.0;0.0;5;
165;;;AQI5913;10234;Programa de Intercâmbio III*ENGENHARIA DE AQUICULTURA;;;;;;;;Vinicius Ronzani Cerqueira;0.0;5.0;0.0;0.0;5;
166;;;AQI7803;07502;Introdução à Aquicultura*ZOOTECNIA;;;;;;;2.0730-2 / CCA-ZDR202;Monica Yumi Tsuzuki;36.0;43.0;29.0;0.0;14;
167;;;AQI7807;07234;Ranicultura*ENGENHARIA DE AQUICULTURA;;;;;;;3.0730-2 / CCA-ZDR202;Mauricio Laterça Martins;36.0;20.0;8.0;0.0;12;
168;;;AQI7807;07502;Ranicultura*ZOOTECNIA;;;;;;;3.0730-2 / CCA-ZDR202;Mauricio Laterça Martins;36.0;30.0;11.0;0.0;19;
169;;;AQI7811;08502;Piscicultura*ZOOTECNIA;;;;;;;4.1010-2 / CCA-ZDR203;Monica Yumi Tsuzuki;36.0;35.0;17.0;0.0;18;
170;;;AQI7812;08502;Carcinocultura*ZOOTECNIA;;;;;;;2.1010-2 / CCA-ZDR201;Walter Quadros Seiffert;36.0;35.0;5.0;0.0;30;
171;;;AQI7813;08502;Malacocultura*ZOOTECNIA;;;;;;;4.1420-2 / CCA-ZDR201;Marcos Caivano Pedroso de Albuquerque;36.0;20.0;9.0;0.0;11;
172;;;AQI7815;07234;Controle e Melhoria de Sistemas de Produção*ENGENHARIA DE AQUICULTURA;;;;;;;5.0910-3 / CCA-AQI102;Gilberto José Pereira Onofre de Andrade;54.0;20.0;10.0;0.0;10;
173;;;ARQ5115;04201A;Arquitetura I*ENGENHARIA CIVIL;;;;;;;2.1830-4 / CTC-ARQ202;Juan Antonio Zapatel Pereira de Araujo;72.0;33.0;33.0;0.0;LOTADA;1.0
174;;;ARQ5115;04201B;Arquitetura I*ENGENHARIA CIVIL;;;;;;;2.0910-3 / CTC-ARQ2014.0730-1 / CTC-ARQ309;Professor Não Informado;72.0;33.0;20.0;0.0;13;
175;;;ARQ5115;05212;Arquitetura I*ENGENHARIA DE PRODUÇÃO CIVIL;;;;;;;3.0820-4 / CTC-ARQ310;Juan Antonio Zapatel Pereira de Araujo;72.0;20.0;12.0;0.0;8;
176;;;ARQ5115;07211;Arquitetura I*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;4.0820-2 / CTC-ARQ2026.0820-2 / CTC-ARQ203;Professor Não Informado;72.0;45.0;18.0;0.0;27;
177;;;ARQ5224;06207;Arquitetura Catarinense*ARQUITETURA E URBANISMO;;;;;;;4.1330-3 / CTC-ARQ203;Luiz Eduardo Fontoura Teixeira;54.0;40.0;0.0;0.0;40;
178;;;ARQ5327;07207;Projetos Arquitetônicos para o Futuro*ARQUITETURA E URBANISMO;;;;;;;5.1420-3 / CTC-ARQ3026.1420-3 / CTC-ARQ303;Carlos Eduardo Verzola Vaz;108.0;15.0;9.0;0.0;6;
179;;;ARQ5504;05207;Paisagismo II*ARQUITETURA E URBANISMO;;;;;;;4.1830-3 / CTC-ARQ305;Carlos Eduardo Verzola Vaz;54.0;15.0;15.0;0.0;LOTADA;6.0
180;;;ARQ5515;09201A;Urbanismo*ENGENHARIA CIVIL;;;;;;;4.1510-3 / CTC-ARQ305;Ana Angelica Dantas Alves;54.0;30.0;30.0;0.0;LOTADA;
181;;;ARQ5515;09201B;Urbanismo*ENGENHARIA CIVIL;;;;;;;4.1510-3 / CTC-EEL008;Professor Não Informado;54.0;30.0;21.0;0.0;9;
182;;;ARQ5535;08211;Introdução ao Planejamento Urbano e Regional*ENGENHARIA SANITÁRIA E AMBIENTAL;;;;;;;6.0730-4 / CTC-CTC101;Professor Não Informado;72.0;45.0;23.0;0.0;22;
183;;;ARQ5602;04207A;Urbanismo I*ARQUITETURA E URBANISMO;;;;;;;3.1330-5 / CTC-ARQ302;Soraya Nór;108.0;15.0;15.0;0.0;LOTADA;1.0
184;;;ARQ5602;04207B;Urbanismo I*ARQUITETURA E URBANISMO;;;;;;;3.1330-5 / CTC-ARQ301;Adriana Marques Rossetto;108.0;15.0;15.0;0.0;LOTADA;
185;;;ARQ5602;04207C;Urbanismo I[Cancelada]*ARQUITETURA E URBANISMO;;;;;;;6.0730-5 / AUX-ALOCAR;Francisco Antonio Carneiro Ferreira;108.0;0.0;0.0;0.0;LOTADA;
186;;;ARQ5603;05207A;Urbanismo e Paisagismo II*ARQUITETURA E URBANISMO;;;;;;;3.0910-3 / CTC-ARQ3055.0910-3 / CTC-ARQ305;Joao Paulo Schwerz;108.0;15.0;15.0;0.0;LOTADA;4.0
187;;;ARQ5603;05207B;Urbanismo e Paisagismo II*ARQUITETURA E URBANISMO;;;;;;;3.0910-3 / CTC-ARQ3055.0910-3 / CTC-ARQ305;Carlos Eduardo Verzola Vaz;108.0;15.0;15.0;0.0;LOTADA;
188;;;ARQ5605;06207A;Urbanismo e Paisagismo III*ARQUITETURA E URBANISMO;;;;;;;3.0910-3 / CTC-ARQ3016.0910-3 / CTC-ARQ305;Sérgio Torres Moraes;108.0;15.0;15.0;0.0;LOTADA;
189;;;ARQ5605;06207B;Urbanismo e Paisagismo III*ARQUITETURA E URBANISMO;;;;;;;3.0910-3 / CTC-ARQ3026.0910-3 / CTC-ARQ305;Renato Tibirica de Saboya;108.0;15.0;15.0;0.0;LOTADA;1.0
190;;;ARQ5606;07207A;Urbanismo e Paisagismo IV*ARQUITETURA E URBANISMO;;;;;;;2.0910-3 / CTC-ARQ3015.0910-3 / CTC-ARQ301;Samuel Steiner dos Santos;108.0;15.0;15.0;0.0;LOTADA;5.0
191;;;ARQ5606;07207B;Urbanismo e Paisagismo IV*ARQUITETURA E URBANISMO;;;;;;;2.0910-3 / CTC-ARQ3025.0910-3 / CTC-ARQ302;Adriana Marques Rossetto;108.0;15.0;15.0;0.0;LOTADA;1.0
192;;;ARQ5607;08207A;Urbanismo V*ARQUITETURA E URBANISMO;;;;;;;3.1330-5 / CTC-ARQ305;Sérgio Torres Moraes;108.0;15.0;15.0;0.0;LOTADA;
193;;;ARQ5607;08207B;Urbanismo V*ARQUITETURA E URBANISMO;;;;;;;5.0730-5 / CTC-ARQ308;Ana Angelica Dantas Alves;108.0;15.0;15.0;0.0;LOTADA;10.0
194;;;ARQ5607;08207C;Urbanismo V*ARQUITETURA E URBANISMO;;;;;;;5.0730-5 / CTC-ARQ309;;108.0;15.0;0.0;0.0;15;
195;;;ARQ5610;06207;Sistemas Urbanos*ARQUITETURA E URBANISMO;;;;;;;5.1330-3 / CTC-ARQ201;Samuel Steiner dos Santos;54.0;44.0;28.0;0.0;16;
196;;;ARQ5612;06207A;Teoria e Estética do Projeto*ARQUITETURA E URBANISMO;;;;;;;4.1330-2 / CTC-ARQ305;Rodrigo Almeida Bastos;36.0;22.0;22.0;0.0;LOTADA;
197;;;ARQ5612;06207B;Teoria e Estética do Projeto*ARQUITETURA E URBANISMO;;;;;;;4.1510-2 / CTC-ARQ204;Rodrigo Almeida Bastos;36.0;22.0;19.0;0.0;3;
198;;;ARQ5614;03207;Teoria Urbana I*ARQUITETURA E URBANISMO;;;;;;;5.0910-3 / CTC-ARQ203;Milton Luz da Conceicao;54.0;44.0;35.0;0.0;9;
199;;;ARQ5615;07207A;Teoria Urbana II*ARQUITETURA E URBANISMO;;;;;;;3.0730-2 / CTC-ARQ204;Marina Toneli Siqueira;36.0;22.0;22.0;0.0;LOTADA;2.0
200;;;ARQ5615;07207B;Teoria Urbana II*ARQUITETURA E URBANISMO;;;;;;;3.1330-2 / CTC-ARQ201;Marina Toneli Siqueira;36.0;22.0;12.0;0.0;10;
201;;;ARQ5616;08207A;Teoria Urbana III*ARQUITETURA E URBANISMO;;;;;;;2.0730-2 / CTC-ARQ201;Marina Toneli Siqueira;36.0;22.0;22.0;0.0;LOTADA;3.0
202;;;ARQ5616;08207B;Teoria Urbana III*ARQUITETURA E URBANISMO;;;;;;;3.1510-2 / CTC-ARQ201;Marina Toneli Siqueira;36.0;22.0;15.0;0.0;7;
203;;;ARQ5617;06207;Historia da Cidade I*ARQUITETURA E URBANISMO;;;;;;;3.1510-3 / CTC-ARQ203;Pedro Ernesto Buhler;54.0;44.0;37.0;0.0;7;
204;;;ARQ5618;07207;Historia da Cidade II*ARQUITETURA E URBANISMO;;;;;;;3.1330-3 / AUX-ALOCAR;Professor Não Informado;54.0;44.0;34.0;0.0;10;
205;;;ARQ5621;01207A;História da Arte, Arquitetura e Urbanismo I*ARQUITETURA E URBANISMO;;;;;;;4.1420-4 / CTC-ARQ201;Pedro Ernesto Buhler;72.0;22.0;22.0;0.0;LOTADA;
206;;;ARQ5621;01207B;História da Arte, Arquitetura e Urbanismo I*ARQUITETURA E URBANISMO;;;;;;;4.1420-4 / CTC-ARQ202;Professor Não Informado;72.0;22.0;22.0;0.0;LOTADA;3.0
207;;;ARQ5622;02207A;Historia da Arte, Arquitetura e Urbanismo II*ARQUITETURA E URBANISMO;;;;;;;2.0820-2 / CTC-ARQ2045.1010-2 / CTC-ARQ204;Karine Daufenbach;72.0;22.0;22.0;0.0;LOTADA;
208;;;ARQ5622;02207B;Historia da Arte, Arquitetura e Urbanismo II*ARQUITETURA E URBANISMO;;;;;;;2.0820-2 / CTC-ARQ2025.1010-2 / CTC-ARQ202;Professor Não Informado;72.0;22.0;20.0;0.0;2;
209;;;ARQ5623;04207A;História da Arte, Arquitetura e Urbanismo III*ARQUITETURA E URBANISMO;;;;;;;2.1420-4 / CTC-ARQ201;Pedro Ernesto Buhler;72.0;22.0;13.0;0.0;9;
210;;;ARQ5623;04207B;História da Arte, Arquitetura e Urbanismo III*ARQUITETURA E URBANISMO;;;;;;;2.1420-4 / AUX-ALOCAR;Professor Não Informado;72.0;22.0;22.0;0.0;LOTADA;
211;;;ARQ5624;05207A;Arquitetura Brasileira I*ARQUITETURA E URBANISMO;;;;;;;2.1830-4 / CTC-ARQ201;Dalmo Vieira Filho;72.0;22.0;22.0;0.0;LOTADA;1.0
212;;;ARQ5624;05207B;Arquitetura Brasileira I*ARQUITETURA E URBANISMO;;;;;;;3.1330-2 / CTC-ARQ2025.1330-2 / CTC-CTC109;Rodrigo Almeida Bastos;72.0;22.0;14.0;0.0;8;
213;;;ARQ5625;06207A;Arquitetura Brasileira II*ARQUITETURA E URBANISMO;;;;;;;2.1010-2 / CTC-ARQ2034.1010-2 / CTC-ARQ203;Luiz Eduardo Fontoura Teixeira;72.0;22.0;21.0;0.0;1;
214;;;ARQ5625;06207B;Arquitetura Brasileira II*ARQUITETURA E URBANISMO;;;;;;;2.1010-2 / CTC-ARQ2044.1010-2 / CTC-ARQ202;Karine Daufenbach;72.0;22.0;7.0;0.0;15;
215;;;ARQ5626;08207A;Arquitetura Latino Americana*ARQUITETURA E URBANISMO;;;;;;;3.0910-3 / CTC-ARQ203;Luiz Eduardo Fontoura Teixeira;54.0;22.0;21.0;0.0;1;
216;;;ARQ5626;08207B;Arquitetura Latino Americana*ARQUITETURA E URBANISMO;;;;;;;3.0910-3 / CTC-ARQ201;Professor Não Informado;54.0;22.0;17.0;0.0;5;
217;;;ARQ5627;09207;Patrimônio Histórico e Técnicas Retrospectivas*ARQUITETURA E URBANISMO;;;;;;;6.0820-4 / CTC-ARQ202;Dalmo Vieira Filho;72.0;44.0;36.0;0.0;8;
218;;;ARQ5631;01207A;Introdução ao Projeto de Arquitetura e do Urbanismo*ARQUITETURA E URBANISMO;;;;;;;3.1420-4 / CTC-ARQ3115.1420-4 / CTC-ARQ311;Professor Não Informado;144.0;15.0;15.0;0.0;LOTADA;
219;;;ARQ5631;01207B;Introdução ao Projeto de Arquitetura e do Urbanismo*ARQUITETURA E URBANISMO;;;;;;;3.1420-4 / CTC-ARQ3105.1420-4 / CTC-ARQ310;Evandro Fiorin;144.0;15.0;15.0;0.0;LOTADA;
220;;;ARQ5631;01207C;Introdução ao Projeto de Arquitetura e do Urbanismo*ARQUITETURA E URBANISMO;;;;;;;3.1420-4 / CTC-ARQ3095.1420-4 / CTC-ARQ309;Joao Paulo Schwerz;144.0;15.0;14.0;0.0;1;
221;;;ARQ5633;02207A;Projeto Arquitetônico e Paisagismo I*ARQUITETURA E URBANISMO;;;;;;;3.1420-4 / CTC-ARQ3035.1420-4 / CTC-ARQ303;Americo Ishida;144.0;15.0;15.0;0.0;LOTADA;
222;;;ARQ5633;02207B;Projeto Arquitetônico e Paisagismo I*ARQUITETURA E URBANISMO;;;;;;;3.1420-4 / CTC-ARQ3045.1420-4 / CTC-ARQ304;Fábio Ferreira Lins Mosaner;144.0;15.0;15.0;0.0;LOTADA;1.0
223;;;ARQ5633;02207C;Projeto Arquitetônico e Paisagismo I*ARQUITETURA E URBANISMO;;;;;;;3.1420-4 / CTC-ARQ3035.1420-4 / CTC-ARQ303;Ramon Silva de Carvalho;144.0;15.0;11.0;0.0;4;
224;;;ARQ5634;03207A;Projeto Arquitetônico e Programação Visual II*ARQUITETURA E URBANISMO;;;;;;;4.1420-4 / CTC-ARQ3116.1420-4 / CTC-ARQ311;Maria Ines Sugai;180.0;15.0;14.0;0.0;1;
225;;;ARQ5634;03207B;Projeto Arquitetônico e Programação Visual II*ARQUITETURA E URBANISMO;;;;;;;4.1420-4 / CTC-ARQ3106.1420-4 / CTC-ARQ310;Eduardo Westphal;180.0;15.0;13.0;0.0;2;
226;;;ARQ5634;03207C;Projeto Arquitetônico e Programação Visual II*ARQUITETURA E URBANISMO;;;;;;;4.1420-4 / CTC-ARQ3096.1420-4 / CTC-ARQ309;Ramon Silva de Carvalho;180.0;15.0;12.0;0.0;3;
227;;;ARQ5635;04207A;Projeto Arquitetônico III*ARQUITETURA E URBANISMO;;;;;;;4.1420-4 / CTC-ARQ3026.1420-4 / CTC-ARQ302;Maristela Moraes de Almeida;144.0;15.0;10.0;0.0;5;
228;;;ARQ5635;04207B;Projeto Arquitetônico III*ARQUITETURA E URBANISMO;;;;;;;4.1420-4 / CTC-ARQ3016.1420-4 / CTC-ARQ301;Ayrton Portilho Bueno;144.0;15.0;8.0;0.0;7;
229;;;ARQ5635;04207C;Projeto Arquitetônico III*ARQUITETURA E URBANISMO;;;;;;;4.1420-4 / CTC-ARQ3086.1420-4 / CTC-ARQ308;Almir Francisco Reis;144.0;15.0;15.0;0.0;LOTADA;
230;;;ARQ5636;05207A;Projeto Arquitetônico IV*ARQUITETURA E URBANISMO;;;;;;;2.0820-4 / CTC-ARQ3054.0820-4 / CTC-ARQ305;Themis da Cruz Fagundes;144.0;15.0;15.0;0.0;LOTADA;
231;;;ARQ5636;05207B;Projeto Arquitetônico IV*ARQUITETURA E URBANISMO;;;;;;;2.0820-4 / CTC-ARQ3114.0820-4 / CTC-ARQ301;Milton Luz da Conceicao;144.0;15.0;13.0;0.0;2;
232;;;ARQ5636;05207C;Projeto Arquitetônico IV*ARQUITETURA E URBANISMO;;;;;;;2.0820-4 / CTC-ARQ3054.0820-4 / CTC-ARQ305;Professor Não Informado;144.0;15.0;8.0;0.0;7;
233;;;ARQ5637;07207A;Projeto Arquitetônico V*ARQUITETURA E URBANISMO;;;;;;;4.0820-4 / CTC-ARQ3026.0820-4 / CTC-ARQ302;Almir Francisco Reis;144.0;15.0;15.0;0.0;LOTADA;
234;;;ARQ5637;07207B;Projeto Arquitetônico V*ARQUITETURA E URBANISMO;;;;;;;4.0820-4 / CTC-ARQ3096.0820-4 / CTC-ARQ309;Luis Roberto Marques da Silveira;144.0;15.0;13.0;0.0;2;
235;;;ARQ5637;07207C;Projeto Arquitetônico V*ARQUITETURA E URBANISMO;;;;;;;4.0820-4 / CTC-ARQ3086.0820-4 / CTC-ARQ308;Ricardo Socas Wiese;144.0;15.0;15.0;0.0;LOTADA;
236;;;ARQ5638;08207A;Projeto Arquitetônico VI*ARQUITETURA E URBANISMO;;;;;;;4.0820-4 / CTC-ARQ3106.0820-4 / CTC-ARQ310;Eduardo Westphal;144.0;15.0;15.0;0.0;LOTADA;
237;;;ARQ5638;08207B;Projeto Arquitetônico VI*ARQUITETURA E URBANISMO;;;;;;;4.0820-4 / CTC-ARQ3116.0820-4 / CTC-ARQ311;Ayrton Portilho Bueno;144.0;15.0;15.0;0.0;LOTADA;
238;;;ARQ5638;08207C;Projeto Arquitetônico VI*ARQUITETURA E URBANISMO;;;;;;;4.0820-4 / CTC-ARQ3036.0820-4 / CTC-ARQ301;José Ripper Kos;144.0;15.0;15.0;0.0;LOTADA;
239;;;ARQ5639;09207A;Projeto Arquitetônico VII*ARQUITETURA E URBANISMO;;;;;;;3.0820-4 / CTC-ARQ3045.0820-4 / CTC-ARQ304;Alcimir Jose de Paris;144.0;15.0;15.0;0.0;LOTADA;
240;;;ARQ5639;09207B;Projeto Arquitetônico VII*ARQUITETURA E URBANISMO;;;;;;;2.0820-4 / CTC-ARQ3044.0820-4 / CTC-ARQ304;Rodrigo Gonçalves dos Santos;144.0;15.0;15.0;0.0;LOTADA;1.0
241;;;ARQ5639;09207C;Projeto Arquitetônico VII*ARQUITETURA E URBANISMO;;;;;;;3.0820-4 / CTC-ARQ3035.0820-4 / CTC-ARQ303;Evandro Fiorin;144.0;15.0;6.0;0.0;9;
242;;;ARQ5640;02207;Introdução a Análise de Estruturas*ARQUITETURA E URBANISMO;;;;;;;3.0730-2 / CTC-ARQ2016.0730-3 / CTC-ARQ201;Leticia Mattana;90.0;44.0;43.0;0.0;1;
243;;;ARQ5641;01207A;Experimentação I*ARQUITETURA E URBANISMO;;;;;;;2.1010-2 / CTC-ARQ2025.0730-2 / CTC-ARQ203;Joao Carlos Souza;72.0;22.0;22.0;0.0;LOTADA;
244;;;ARQ5641;01207B;Experimentação I*ARQUITETURA E URBANISMO;;;;;;;2.1010-2 / CTC-ARQ2025.1010-2 / CTC-ARQ201;Joao Carlos Souza;72.0;22.0;22.0;0.0;LOTADA;
245;;;ARQ5642;02207A;Experimentação II*ARQUITETURA E URBANISMO;;;;;;;3.0910-3 / CTC-ARQ309;Ricardo Socas Wiese;54.0;22.0;22.0;0.0;LOTADA;1.0
246;;;ARQ5642;02207B;Experimentação II*ARQUITETURA E URBANISMO;;;;;;;3.0910-3 / CTC-ARQ308;Leticia Mattana;54.0;22.0;22.0;0.0;LOTADA;1.0
247;;;ARQ5654;03207;Introdução a Física do Ambiente Construído*ARQUITETURA E URBANISMO;;;;;;;5.1330-2 / CTC-ARQ204;Martin Gabriel Ordenes Mizgier;36.0;44.0;41.0;0.0;3;
248;;;ARQ5655;04207A;Conforto Ambiental - Térmico*ARQUITETURA E URBANISMO;;;;;;;2.0820-2 / CTC-EQA0203.1010-2 / CTC-ARQ202;Martin Gabriel Ordenes Mizgier;72.0;22.0;10.0;0.0;12;
249;;;ARQ5655;04207B;Conforto Ambiental - Térmico*ARQUITETURA E URBANISMO;;;;;;;2.1010-2 / CTC-EQA0203.1010-2 / CTC-ARQ202;Martin Gabriel Ordenes Mizgier;72.0;22.0;21.0;0.0;1;
250;;;ARQ5656;05207A;Conforto Ambiental - Iluminação*ARQUITETURA E URBANISMO;;;;;;;6.0730-3 / CTC-ARQ204;Anderson Claro;54.0;22.0;6.0;0.0;16;
251;;;ARQ5656;05207B;Conforto Ambiental - Iluminação*ARQUITETURA E URBANISMO;;;;;;;6.0910-3 / AUX-ALOCAR;Anderson Claro;54.0;22.0;22.0;0.0;LOTADA;
252;;;ARQ5657;07207;Conforto Ambiental - Acústica*ARQUITETURA E URBANISMO;;;;;;;3.0910-3 / CTC-ARQ204;Fernando Simon Westphal;54.0;44.0;41.0;0.0;3;
253;;;ARQ5658;06207;Eficiência Energética e Sustentabilidade em Edificações*ARQUITETURA E URBANISMO;;;;;;;3.1330-2 / CTC-ARQ2035.1620-2 / CTC-ARQ203;Fernando Simon Westphal;72.0;44.0;22.0;0.0;22;
254;;;ARQ5661;03207A;Tecnologia da Edificação I*ARQUITETURA E URBANISMO;;;;;;;3.0820-2 / CTC-LABMIC4.1010-2 / CTC-ARQ204;Anderson Claro;72.0;22.0;9.0;0.0;13;
255;;;ARQ5661;03207B;Tecnologia da Edificação I*ARQUITETURA E URBANISMO;;;;;;;3.1010-2 / CTC-LABMIC4.1010-2 / CTC-ARQ204;Anderson Claro;72.0;22.0;21.0;0.0;1;
